taxID,superkingdom,kingdom,subkingdom,superphylum,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,cohort,subcohort,superorder,order,suborder,infraorder,parvorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,section,subsection,series,subseries,species_group,species_subgroup,species,forma_specialis,subspecies,varietas,subvariety,forma,serogroup,serotype,strain,isolate
302114,Eukaryota,Viridiplantae,sbKin_of_Streptophyta,spPhy_of_Streptophyta,Streptophyta,Streptophytina,inPhy_of_Embryophyta,spCla_Embryophyta,Magnoliopsida,sbCla_eudicotyledons,inCla_Gunneridae,Coh_Pentapetalae,sbCoh_of_rosids,spOrd_rosids,Brassicales,sbOrd_of_Brassicaceae,inOrd_of_Brassicaceae,prOrd_of_Brassicaceae,spFam_of_Brassicaceae,Brassicaceae,sbFam_of_Heliophileae,Heliophileae,sbTri_of_Heliophila,Heliophila,sbGen_of_Heliophila pusilla,Sec_of_Heliophila pusilla,sbSec_of_Heliophila pusilla,Ser_of_Heliophila pusilla,sbSer_of_Heliophila pusilla,Sgr_of_Heliophila pusilla,sbSgr_of_Heliophila pusilla,Heliophila pusilla,Fsp_in_Heliophila pusilla,sbSpe_in_Heliophila pusilla,Var_in_Heliophila pusilla,sbVar_in_Heliophila pusilla,For_in_Heliophila pusilla,Srg_in_Heliophila pusilla,Srt_in_Heliophila pusilla,Str_in_Heliophila pusilla,Iso_in_Heliophila pusilla
39946,Eukaryota,Viridiplantae,sbKin_of_Streptophyta,spPhy_of_Streptophyta,Streptophyta,Streptophytina,inPhy_of_Embryophyta,spCla_Embryophyta,Magnoliopsida,Petrosaviidae,inCla_commelinids,Coh_of_Poales,sbCoh_of_Poales,spOrd_of_Poales,Poales,sbOrd_of_Poaceae,inOrd_of_Poaceae,prOrd_of_Poaceae,spFam_of_Poaceae,Poaceae,Oryzoideae,Oryzeae,Oryzinae,Oryza,sbGen_of_Oryza sativa,Sec_of_Oryza sativa,sbSec_of_Oryza sativa,Ser_of_Oryza sativa,sbSer_of_Oryza sativa,Sgr_of_Oryza sativa,sbSgr_of_Oryza sativa,Oryza sativa,Fsp_of_Oryza sativa Indica Group,sbSpe_of_Oryza sativa Indica Group,Var_of_Oryza sativa Indica Group,sbVar_of_Oryza sativa Indica Group,For_of_Oryza sativa Indica Group,Srg_of_Oryza sativa Indica Group,Srt_Oryza sativa Indica Group,Str_in_Oryza sativa Indica Group,Iso_in_Oryza sativa Indica Group
7224,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Panarthropoda,Arthropoda,Hexapoda,inPhy_of_Insecta,spCla_of_Insecta,Insecta,Pterygota,Neoptera,Endopterygota,sbCoh_of_Diptera,spOrd_of_Diptera,Diptera,Brachycera,Muscomorpha,prOrd_Eremoneura,Ephydroidea,Drosophilidae,Drosophilinae,Drosophilini,sbTri_of_Drosophila,Drosophila,Drosophila,Sec_of_repleta group,sbSec_of_repleta group,Ser_of_repleta group,sbSer_of_repleta group,repleta group,hydei subgroup,Drosophila hydei,Fsp_in_Drosophila hydei,sbSpe_in_Drosophila hydei,Var_in_Drosophila hydei,sbVar_in_Drosophila hydei,For_in_Drosophila hydei,Srg_in_Drosophila hydei,Srt_in_Drosophila hydei,Str_in_Drosophila hydei,Iso_in_Drosophila hydei
7197,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Panarthropoda,Arthropoda,Hexapoda,inPhy_of_Insecta,spCla_of_Insecta,Insecta,Pterygota,Neoptera,Endopterygota,sbCoh_of_Diptera,spOrd_of_Diptera,Diptera,Nematocera,Psychodomorpha,prOrd_of_Psychodoidea,Psychodoidea,Psychodidae,sbFam_in_Psychodidae,Tri_in_Psychodidae,sbTri_in_Psychodidae,Gen_in_Psychodidae,sbGen_in_Psychodidae,Sec_in_Psychodidae,sbSec_in_Psychodidae,Ser_in_Psychodidae,sbSer_in_Psychodidae,Sgr_in_Psychodidae,sbSgr_in_Psychodidae,Spe_in_Psychodidae,Fsp_in_Psychodidae,sbSpe_in_Psychodidae,Var_in_Psychodidae,sbVar_in_Psychodidae,For_in_Psychodidae,Srg_in_Psychodidae,Srt_in_Psychodidae,Str_in_Psychodidae,Iso_in_Psychodidae
7198,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Panarthropoda,Arthropoda,Hexapoda,inPhy_of_Insecta,spCla_of_Insecta,Insecta,Pterygota,Neoptera,Endopterygota,sbCoh_of_Diptera,spOrd_of_Diptera,Diptera,Nematocera,Psychodomorpha,prOrd_of_Psychodoidea,Psychodoidea,Psychodidae,Phlebotominae,Tri_in_Phlebotominae,sbTri_in_Phlebotominae,Gen_in_Phlebotominae,sbGen_in_Phlebotominae,Sec_in_Phlebotominae,sbSec_in_Phlebotominae,Ser_in_Phlebotominae,sbSer_in_Phlebotominae,Sgr_in_Phlebotominae,sbSgr_in_Phlebotominae,Spe_in_Phlebotominae,Fsp_in_Phlebotominae,sbSpe_in_Phlebotominae,Var_in_Phlebotominae,sbVar_in_Phlebotominae,For_in_Phlebotominae,Srg_in_Phlebotominae,Srt_in_Phlebotominae,Str_in_Phlebotominae,Iso_in_Phlebotominae
1121358,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Actinomycetes,inPhy_of_Actinomycetes,spCla_of_Actinomycetes,Actinomycetes,sbCla_of_Corynebacteriales,inCla_of_Corynebacteriales,Coh_of_Corynebacteriales,sbCoh_of_Corynebacteriales,spOrd_of_Corynebacteriales,Corynebacteriales,sbOrd_of_Corynebacteriaceae,inOrd_of_Corynebacteriaceae,prOrd_of_Corynebacteriaceae,spFam_of_Corynebacteriaceae,Corynebacteriaceae,sbFam_of_Corynebacterium,Tri_of_Corynebacterium,sbTri_of_Corynebacterium,Corynebacterium,sbGen_of_Corynebacterium doosanense,Sec_of_Corynebacterium doosanense,sbSec_of_Corynebacterium doosanense,Ser_of_Corynebacterium doosanense,sbSer_of_Corynebacterium doosanense,Sgr_of_Corynebacterium doosanense,sbSgr_of_Corynebacterium doosanense,Corynebacterium doosanense,Fsp_in_Corynebacterium doosanense,sbSpe_in_Corynebacterium doosanense,Var_in_Corynebacterium doosanense,sbVar_in_Corynebacterium doosanense,For_in_Corynebacterium doosanense,Srg_in_Corynebacterium doosanense,Srt_in_Corynebacterium doosanense,Str_in_Corynebacterium doosanense,Iso_in_Corynebacterium doosanense
2726947,Eukaryota,Fungi,Dikarya,spPhy_of_Ascomycota,Ascomycota,Pezizomycotina,inPhy_of_leotiomyceta,spCla_leotiomyceta,Dothideomycetes,Dothideomycetidae,inCla_of_Mycosphaerellales,Coh_of_Mycosphaerellales,sbCoh_of_Mycosphaerellales,spOrd_of_Mycosphaerellales,Mycosphaerellales,sbOrd_in_Mycosphaerellales,inOrd_in_Mycosphaerellales,prOrd_in_Mycosphaerellales,spFam_in_Mycosphaerellales,Fam_in_Mycosphaerellales,sbFam_in_Mycosphaerellales,Tri_in_Mycosphaerellales,sbTri_in_Mycosphaerellales,Gen_in_Mycosphaerellales,sbGen_in_Mycosphaerellales,Sec_in_Mycosphaerellales,sbSec_in_Mycosphaerellales,Ser_in_Mycosphaerellales,sbSer_in_Mycosphaerellales,Sgr_in_Mycosphaerellales,sbSgr_in_Mycosphaerellales,Spe_in_Mycosphaerellales,Fsp_in_Mycosphaerellales,sbSpe_in_Mycosphaerellales,Var_in_Mycosphaerellales,sbVar_in_Mycosphaerellales,For_in_Mycosphaerellales,Srg_in_Mycosphaerellales,Srt_in_Mycosphaerellales,Str_in_Mycosphaerellales,Iso_in_Mycosphaerellales
39987,Eukaryota,Viridiplantae,sbKin_of_Streptophyta,spPhy_of_Streptophyta,Streptophyta,Streptophytina,inPhy_of_Embryophyta,spCla_Embryophyta,Magnoliopsida,sbCla_eudicotyledons,inCla_Gunneridae,Coh_Pentapetalae,sbCoh_of_rosids,spOrd_rosids,Malvales,sbOrd_of_Thymelaeaceae,inOrd_of_Thymelaeaceae,prOrd_of_Thymelaeaceae,spFam_of_Thymelaeaceae,Thymelaeaceae,sbFam_in_Thymelaeaceae,Tri_in_Thymelaeaceae,sbTri_in_Thymelaeaceae,Gen_in_Thymelaeaceae,sbGen_in_Thymelaeaceae,Sec_in_Thymelaeaceae,sbSec_in_Thymelaeaceae,Ser_in_Thymelaeaceae,sbSer_in_Thymelaeaceae,Sgr_in_Thymelaeaceae,sbSgr_in_Thymelaeaceae,Spe_in_Thymelaeaceae,Fsp_in_Thymelaeaceae,sbSpe_in_Thymelaeaceae,Var_in_Thymelaeaceae,sbVar_in_Thymelaeaceae,For_in_Thymelaeaceae,Srg_in_Thymelaeaceae,Srt_in_Thymelaeaceae,Str_in_Thymelaeaceae,Iso_in_Thymelaeaceae
1055687,Eukaryota,Kin_Discoba,sbKin_of_Euglenozoa,spPhy_of_Euglenozoa,Euglenozoa,sbPhy_of_Kinetoplastea,inPhy_of_Kinetoplastea,spCla_of_Kinetoplastea,Kinetoplastea,Metakinetoplastina,inCla_of_Trypanosomatida,Coh_of_Trypanosomatida,sbCoh_of_Trypanosomatida,spOrd_of_Trypanosomatida,Trypanosomatida,sbOrd_of_Trypanosomatidae,inOrd_of_Trypanosomatidae,prOrd_of_Trypanosomatidae,spFam_of_Trypanosomatidae,Trypanosomatidae,sbFam_of_Trypanosoma,Tri_of_Trypanosoma,sbTri_of_Trypanosoma,Trypanosoma,Duttonella,Sec_of_Trypanosoma vivax,sbSec_of_Trypanosoma vivax,Ser_of_Trypanosoma vivax,sbSer_of_Trypanosoma vivax,Sgr_of_Trypanosoma vivax,sbSgr_of_Trypanosoma vivax,Trypanosoma vivax,Fsp_of_Trypanosoma vivax Y486,sbSpe_of_Trypanosoma vivax Y486,Var_of_Trypanosoma vivax Y486,sbVar_of_Trypanosoma vivax Y486,For_of_Trypanosoma vivax Y486,Srg_of_Trypanosoma vivax Y486,Srt_of_Trypanosoma vivax Y486,Trypanosoma vivax Y486,Iso_in_Trypanosoma vivax Y486
7184,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Panarthropoda,Arthropoda,Hexapoda,inPhy_of_Insecta,spCla_of_Insecta,Insecta,Pterygota,Neoptera,Endopterygota,sbCoh_of_Diptera,spOrd_of_Diptera,Diptera,Nematocera,Bibionomorpha,prOrd_of_Sciaroidea,Sciaroidea,Sciaridae,sbFam_in_Sciaridae,Tri_in_Sciaridae,sbTri_in_Sciaridae,Gen_in_Sciaridae,sbGen_in_Sciaridae,Sec_in_Sciaridae,sbSec_in_Sciaridae,Ser_in_Sciaridae,sbSer_in_Sciaridae,Sgr_in_Sciaridae,sbSgr_in_Sciaridae,Spe_in_Sciaridae,Fsp_in_Sciaridae,sbSpe_in_Sciaridae,Var_in_Sciaridae,sbVar_in_Sciaridae,For_in_Sciaridae,Srg_in_Sciaridae,Srt_in_Sciaridae,Str_in_Sciaridae,Iso_in_Sciaridae
72763,Bacteria,Kin_Terrabacteria group,sbKin_of_Actinomycetota,spPhy_of_Actinomycetota,Actinomycetota,sbPhy_of_Actinomycetes,inPhy_of_Actinomycetes,spCla_of_Actinomycetes,Actinomycetes,sbCla_of_Propionibacteriales,inCla_of_Propionibacteriales,Coh_of_Propionibacteriales,sbCoh_of_Propionibacteriales,spOrd_of_Propionibacteriales,Propionibacteriales,sbOrd_of_Propionibacteriaceae,inOrd_of_Propionibacteriaceae,prOrd_of_Propionibacteriaceae,spFam_of_Propionibacteriaceae,Propionibacteriaceae,sbFam_of_Tessaracoccus,Tri_of_Tessaracoccus,sbTri_of_Tessaracoccus,Tessaracoccus,sbGen_in_Tessaracoccus,Sec_in_Tessaracoccus,sbSec_in_Tessaracoccus,Ser_in_Tessaracoccus,sbSer_in_Tessaracoccus,Sgr_in_Tessaracoccus,sbSgr_in_Tessaracoccus,Spe_in_Tessaracoccus,Fsp_in_Tessaracoccus,sbSpe_in_Tessaracoccus,Var_in_Tessaracoccus,sbVar_in_Tessaracoccus,For_in_Tessaracoccus,Srg_in_Tessaracoccus,Srt_in_Tessaracoccus,Str_in_Tessaracoccus,Iso_in_Tessaracoccus
1055688,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,delta/epsilon subdivisions,inPhy_of_Deltaproteobacteria,spCla_of_Deltaproteobacteria,Deltaproteobacteria,sbCla_of_Myxococcales,inCla_of_Myxococcales,Coh_of_Myxococcales,sbCoh_of_Myxococcales,spOrd_of_Myxococcales,Myxococcales,Sorangiineae,inOrd_of_Sandaracinaceae,prOrd_of_Sandaracinaceae,spFam_of_Sandaracinaceae,Sandaracinaceae,sbFam_of_Sandaracinus,Tri_of_Sandaracinus,sbTri_of_Sandaracinus,Sandaracinus,sbGen_in_Sandaracinus,Sec_in_Sandaracinus,sbSec_in_Sandaracinus,Ser_in_Sandaracinus,sbSer_in_Sandaracinus,Sgr_in_Sandaracinus,sbSgr_in_Sandaracinus,Spe_in_Sandaracinus,Fsp_in_Sandaracinus,sbSpe_in_Sandaracinus,Var_in_Sandaracinus,sbVar_in_Sandaracinus,For_in_Sandaracinus,Srg_in_Sandaracinus,Srt_in_Sandaracinus,Str_in_Sandaracinus,Iso_in_Sandaracinus
7113,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Panarthropoda,Arthropoda,Hexapoda,inPhy_of_Insecta,spCla_of_Insecta,Insecta,Pterygota,Neoptera,Endopterygota,sbCoh_of_Amphiesmenoptera,Amphiesmenoptera,Lepidoptera,Glossata,Neolepidoptera,Heteroneura,Noctuoidea,Noctuidae,Heliothinae,Tri_of_Helicoverpa,sbTri_of_Helicoverpa,Helicoverpa,sbGen_of_Helicoverpa zea,Sec_of_Helicoverpa zea,sbSec_of_Helicoverpa zea,Ser_of_Helicoverpa zea,sbSer_of_Helicoverpa zea,Sgr_of_Helicoverpa zea,sbSgr_of_Helicoverpa zea,Helicoverpa zea,Fsp_in_Helicoverpa zea,sbSpe_in_Helicoverpa zea,Var_in_Helicoverpa zea,sbVar_in_Helicoverpa zea,For_in_Helicoverpa zea,Srg_in_Helicoverpa zea,Srt_in_Helicoverpa zea,Str_in_Helicoverpa zea,Iso_in_Helicoverpa zea
2726956,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Gammaproteobacteria,inPhy_of_Gammaproteobacteria,spCla_of_Gammaproteobacteria,Gammaproteobacteria,sbCla_of_Pseudomonadales,inCla_of_Pseudomonadales,Coh_of_Pseudomonadales,sbCoh_of_Pseudomonadales,spOrd_of_Pseudomonadales,Pseudomonadales,sbOrd_of_Pseudomonadaceae,inOrd_of_Pseudomonadaceae,prOrd_of_Pseudomonadaceae,spFam_of_Pseudomonadaceae,Pseudomonadaceae,sbFam_of_Pseudomonas,Tri_of_Pseudomonas,sbTri_of_Pseudomonas,Pseudomonas,sbGen_unclassified Pseudomonas,Sec_of_Pseudomonas sp. MSPm1,sbSec_of_Pseudomonas sp. MSPm1,Ser_of_Pseudomonas sp. MSPm1,sbSer_of_Pseudomonas sp. MSPm1,Sgr_of_Pseudomonas sp. MSPm1,sbSgr_of_Pseudomonas sp. MSPm1,Pseudomonas sp. MSPm1,Fsp_in_Pseudomonas sp. MSPm1,sbSpe_in_Pseudomonas sp. MSPm1,Var_in_Pseudomonas sp. MSPm1,sbVar_in_Pseudomonas sp. MSPm1,For_in_Pseudomonas sp. MSPm1,Srg_in_Pseudomonas sp. MSPm1,Srt_in_Pseudomonas sp. MSPm1,Str_in_Pseudomonas sp. MSPm1,Iso_in_Pseudomonas sp. MSPm1
7164,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Panarthropoda,Arthropoda,Hexapoda,inPhy_of_Insecta,spCla_of_Insecta,Insecta,Pterygota,Neoptera,Endopterygota,sbCoh_of_Diptera,spOrd_of_Diptera,Diptera,Nematocera,Culicomorpha,prOrd_of_Culicoidea,Culicoidea,Culicidae,Anophelinae,Tri_of_Anopheles,sbTri_of_Anopheles,Anopheles,sbGen_in_Anopheles,Sec_in_Anopheles,sbSec_in_Anopheles,Ser_in_Anopheles,sbSer_in_Anopheles,Sgr_in_Anopheles,sbSgr_in_Anopheles,Spe_in_Anopheles,Fsp_in_Anopheles,sbSpe_in_Anopheles,Var_in_Anopheles,sbVar_in_Anopheles,For_in_Anopheles,Srg_in_Anopheles,Srt_in_Anopheles,Str_in_Anopheles,Iso_in_Anopheles
203782,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Panarthropoda,Arthropoda,Hexapoda,inPhy_of_Insecta,spCla_of_Insecta,Insecta,Pterygota,Neoptera,Endopterygota,sbCoh_of_Amphiesmenoptera,Amphiesmenoptera,Lepidoptera,Glossata,Neolepidoptera,Heteroneura,Papilionoidea,Lycaenidae,Polyommatinae,Tri_of_Celastrina,sbTri_of_Celastrina,Celastrina,sbGen_of_Celastrina argiolus,Sec_of_Celastrina argiolus,sbSec_of_Celastrina argiolus,Ser_of_Celastrina argiolus,sbSer_of_Celastrina argiolus,Sgr_of_Celastrina argiolus,sbSgr_of_Celastrina argiolus,Celastrina argiolus,Fsp_in_Celastrina argiolus,sbSpe_in_Celastrina argiolus,Var_in_Celastrina argiolus,sbVar_in_Celastrina argiolus,For_in_Celastrina argiolus,Srg_in_Celastrina argiolus,Srt_in_Celastrina argiolus,Str_in_Celastrina argiolus,Iso_in_Celastrina argiolus
2792393,Bacteria,Kin_FCB group,sbKin_Bacteroidetes/Chlorobi group,spPhy_of_Bacteroidota,Bacteroidota,sbPhy_of_Bacteroidia,inPhy_of_Bacteroidia,spCla_of_Bacteroidia,Bacteroidia,sbCla_of_Marinilabiliales,inCla_of_Marinilabiliales,Coh_of_Marinilabiliales,sbCoh_of_Marinilabiliales,spOrd_of_Marinilabiliales,Marinilabiliales,sbOrd_of_Prolixibacteraceae,inOrd_of_Prolixibacteraceae,prOrd_of_Prolixibacteraceae,spFam_of_Prolixibacteraceae,Prolixibacteraceae,sbFam_of_Aquipluma,Tri_of_Aquipluma,sbTri_of_Aquipluma,Aquipluma,sbGen_in_Aquipluma,Sec_in_Aquipluma,sbSec_in_Aquipluma,Ser_in_Aquipluma,sbSer_in_Aquipluma,Sgr_in_Aquipluma,sbSgr_in_Aquipluma,Spe_in_Aquipluma,Fsp_in_Aquipluma,sbSpe_in_Aquipluma,Var_in_Aquipluma,sbVar_in_Aquipluma,For_in_Aquipluma,Srg_in_Aquipluma,Srt_in_Aquipluma,Str_in_Aquipluma,Iso_in_Aquipluma
72702,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Spiralia,Mollusca,sbPhy_of_Gastropoda,inPhy_of_Gastropoda,spCla_of_Gastropoda,Gastropoda,Caenogastropoda,inCla_of_Architaenioglossa,Coh_of_Architaenioglossa,sbCoh_of_Architaenioglossa,spOrd_of_Architaenioglossa,Architaenioglossa,sbOrd_of_Ampullarioidea,inOrd_of_Ampullarioidea,prOrd_of_Ampullarioidea,Ampullarioidea,Ampullariidae,sbFam_of_Pomacea,Tri_of_Pomacea,sbTri_of_Pomacea,Pomacea,sbGen_in_Pomacea,Sec_in_Pomacea,sbSec_in_Pomacea,Ser_in_Pomacea,sbSer_in_Pomacea,Sgr_in_Pomacea,sbSgr_in_Pomacea,Spe_in_Pomacea,Fsp_in_Pomacea,sbSpe_in_Pomacea,Var_in_Pomacea,sbVar_in_Pomacea,For_in_Pomacea,Srg_in_Pomacea,Srt_in_Pomacea,Str_in_Pomacea,Iso_in_Pomacea
39948,Bacteria,Kin_Terrabacteria group,sbKin_of_Bacillota,spPhy_of_Bacillota,Bacillota,sbPhy_of_Negativicutes,inPhy_of_Negativicutes,spCla_of_Negativicutes,Negativicutes,sbCla_of_Veillonellales,inCla_of_Veillonellales,Coh_of_Veillonellales,sbCoh_of_Veillonellales,spOrd_of_Veillonellales,Veillonellales,sbOrd_of_Veillonellaceae,inOrd_of_Veillonellaceae,prOrd_of_Veillonellaceae,spFam_of_Veillonellaceae,Veillonellaceae,sbFam_of_Dialister,Tri_of_Dialister,sbTri_of_Dialister,Dialister,sbGen_in_Dialister,Sec_in_Dialister,sbSec_in_Dialister,Ser_in_Dialister,sbSer_in_Dialister,Sgr_in_Dialister,sbSgr_in_Dialister,Spe_in_Dialister,Fsp_in_Dialister,sbSpe_in_Dialister,Var_in_Dialister,sbVar_in_Dialister,For_in_Dialister,Srg_in_Dialister,Srt_in_Dialister,Str_in_Dialister,Iso_in_Dialister
1055692,Bacteria,Kin_of_Pseudomonadota,sbKin_of_Pseudomonadota,spPhy_of_Pseudomonadota,Pseudomonadota,sbPhy_of_Betaproteobacteria,inPhy_of_Betaproteobacteria,spCla_of_Betaproteobacteria,Betaproteobacteria,sbCla_of_Neisseriales,inCla_of_Neisseriales,Coh_of_Neisseriales,sbCoh_of_Neisseriales,spOrd_of_Neisseriales,Neisseriales,sbOrd_of_Neisseriaceae,inOrd_of_Neisseriaceae,prOrd_of_Neisseriaceae,spFam_of_Neisseriaceae,Neisseriaceae,sbFam_of_Chitinolyticbacter,Tri_of_Chitinolyticbacter,sbTri_of_Chitinolyticbacter,Chitinolyticbacter,sbGen_in_Chitinolyticbacter,Sec_in_Chitinolyticbacter,sbSec_in_Chitinolyticbacter,Ser_in_Chitinolyticbacter,sbSer_in_Chitinolyticbacter,Sgr_in_Chitinolyticbacter,sbSgr_in_Chitinolyticbacter,Spe_in_Chitinolyticbacter,Fsp_in_Chitinolyticbacter,sbSpe_in_Chitinolyticbacter,Var_in_Chitinolyticbacter,sbVar_in_Chitinolyticbacter,For_in_Chitinolyticbacter,Srg_in_Chitinolyticbacter,Srt_in_Chitinolyticbacter,Str_in_Chitinolyticbacter,Iso_in_Chitinolyticbacter
39947,Eukaryota,Viridiplantae,sbKin_of_Streptophyta,spPhy_of_Streptophyta,Streptophyta,Streptophytina,inPhy_of_Embryophyta,spCla_Embryophyta,Magnoliopsida,Petrosaviidae,inCla_commelinids,Coh_of_Poales,sbCoh_of_Poales,spOrd_of_Poales,Poales,sbOrd_of_Poaceae,inOrd_of_Poaceae,prOrd_of_Poaceae,spFam_of_Poaceae,Poaceae,Oryzoideae,Oryzeae,Oryzinae,Oryza,sbGen_of_Oryza sativa,Sec_of_Oryza sativa,sbSec_of_Oryza sativa,Ser_of_Oryza sativa,sbSer_of_Oryza sativa,Sgr_of_Oryza sativa,sbSgr_of_Oryza sativa,Oryza sativa,Fsp_of_Oryza sativa Japonica Group,sbSpe_of_Oryza sativa Japonica Group,Var_of_Oryza sativa Japonica Group,sbVar_of_Oryza sativa Japonica Group,For_of_Oryza sativa Japonica Group,Srg_of_Oryza sativa Japonica Group,Srt_Oryza sativa Japonica Group,Str_in_Oryza sativa Japonica Group,Iso_in_Oryza sativa Japonica Group
2268192,Bacteria,Kin_FCB group,sbKin_Bacteroidetes/Chlorobi group,spPhy_of_Chlorobi,Chlorobi,sbPhy_of_unclassified Chlorobi,inPhy_of_unclassified Chlorobi,spCla_of_unclassified Chlorobi,Cla_of_unclassified Chlorobi,sbCla_of_unclassified Chlorobi,inCla_of_unclassified Chlorobi,Coh_of_unclassified Chlorobi,sbCoh_of_unclassified Chlorobi,spOrd_of_unclassified Chlorobi,Ord_of_unclassified Chlorobi,sbOrd_of_unclassified Chlorobi,inOrd_of_unclassified Chlorobi,prOrd_of_unclassified Chlorobi,spFam_of_unclassified Chlorobi,Fam_of_unclassified Chlorobi,sbFam_of_unclassified Chlorobi,Tri_of_unclassified Chlorobi,sbTri_of_unclassified Chlorobi,Gen_unclassified Chlorobi,sbGen_of_Chlorobi bacterium,Sec_of_Chlorobi bacterium,sbSec_of_Chlorobi bacterium,Ser_of_Chlorobi bacterium,sbSer_of_Chlorobi bacterium,Sgr_of_Chlorobi bacterium,sbSgr_of_Chlorobi bacterium,Chlorobi bacterium,Fsp_in_Chlorobi bacterium,sbSpe_in_Chlorobi bacterium,Var_in_Chlorobi bacterium,sbVar_in_Chlorobi bacterium,For_in_Chlorobi bacterium,Srg_in_Chlorobi bacterium,Srt_in_Chlorobi bacterium,Str_in_Chlorobi bacterium,Iso_in_Chlorobi bacterium
2726946,Eukaryota,Fungi,Dikarya,spPhy_of_Ascomycota,Ascomycota,Pezizomycotina,inPhy_of_leotiomyceta,spCla_leotiomyceta,Dothideomycetes,Dothideomycetidae,inCla_of_Cladosporiales,Coh_of_Cladosporiales,sbCoh_of_Cladosporiales,spOrd_of_Cladosporiales,Cladosporiales,sbOrd_in_Cladosporiales,inOrd_in_Cladosporiales,prOrd_in_Cladosporiales,spFam_in_Cladosporiales,Fam_in_Cladosporiales,sbFam_in_Cladosporiales,Tri_in_Cladosporiales,sbTri_in_Cladosporiales,Gen_in_Cladosporiales,sbGen_in_Cladosporiales,Sec_in_Cladosporiales,sbSec_in_Cladosporiales,Ser_in_Cladosporiales,sbSer_in_Cladosporiales,Sgr_in_Cladosporiales,sbSgr_in_Cladosporiales,Spe_in_Cladosporiales,Fsp_in_Cladosporiales,sbSpe_in_Cladosporiales,Var_in_Cladosporiales,sbVar_in_Cladosporiales,For_in_Cladosporiales,Srg_in_Cladosporiales,Srt_in_Cladosporiales,Str_in_Cladosporiales,Iso_in_Cladosporiales
7149,Eukaryota,Metazoa,sbKin_Eumetazoa,spPhy_Panarthropoda,Arthropoda,Hexapoda,inPhy_of_Insecta,spCla_of_Insecta,Insecta,Pterygota,Neoptera,Endopterygota,sbCoh_of_Diptera,spOrd_of_Diptera,Diptera,Nematocera,Culicomorpha,prOrd_of_Chironomoidea,Chironomoidea,Chironomidae,sbFam_in_Chironomidae,Tri_in_Chironomidae,sbTri_in_Chironomidae,Gen_in_Chironomidae,sbGen_in_Chironomidae,Sec_in_Chironomidae,sbSec_in_Chironomidae,Ser_in_Chironomidae,sbSer_in_Chironomidae,Sgr_in_Chironomidae,sbSgr_in_Chironomidae,Spe_in_Chironomidae,Fsp_in_Chironomidae,sbSpe_in_Chironomidae,Var_in_Chironomidae,sbVar_in_Chironomidae,For_in_Chironomidae,Srg_in_Chironomidae,Srt_in_Chironomidae,Str_in_Chironomidae,Iso_in_Chironomidae
629717,Eukaryota,Viridiplantae,sbKin_of_Streptophyta,spPhy_of_Streptophyta,Streptophyta,Streptophytina,inPhy_of_Embryophyta,spCla_Embryophyta,Magnoliopsida,sbCla_eudicotyledons,inCla_Gunneridae,Coh_Pentapetalae,sbCoh_of_rosids,spOrd_rosids,Malpighiales,sbOrd_of_Peraceae,inOrd_of_Peraceae,prOrd_of_Peraceae,spFam_of_Peraceae,Peraceae,sbFam_in_Peraceae,Tri_in_Peraceae,sbTri_in_Peraceae,Gen_in_Peraceae,sbGen_in_Peraceae,Sec_in_Peraceae,sbSec_in_Peraceae,Ser_in_Peraceae,sbSer_in_Peraceae,Sgr_in_Peraceae,sbSgr_in_Peraceae,Spe_in_Peraceae,Fsp_in_Peraceae,sbSpe_in_Peraceae,Var_in_Peraceae,sbVar_in_Peraceae,For_in_Peraceae,Srg_in_Peraceae,Srt_in_Peraceae,Str_in_Peraceae,Iso_in_Peraceae
